text,labels
6.0 magnitude  caused extensive damage in historic downtown Napa http  http,3
No problem with the earthquake in  north of Chile: the houses and people are fine! Thanks so much for the worries!!!! // (2/2) ??,7
Coming up on ABC7 News: There are new concerns for students after the Napa earthquake. Watch online: http,7
"""@NewEarthquake: 5.1 earthquake, 77km WNW of Iquique Apr 2 22:45 at epicenter (50km Iquique, depth 21km). http otro!",7
"6.8 magnitude  96km NNE of Awaran, Sep 28 12:34pm at epicenter ( 133km Dalbandin, depth 15km).",7
NAPA: Wineries continue earthquake damage clean-up http via,3
Data from jawbone UP bands showing effects of Napa earthquake on sleep patterns http,7
yesterday 8.2 earthquake... today 7.4 earthquake... PLEASE STOP! Fuerza Chile Pray For Chile,5
"[AP TOP] Strong California quake shakes famed wine country: NAPA, Calif. (AP) — The San Francisco Bay Area's s... http",3
"“@9NewsAUS: JUST IN: Tsunami warning has been dropped for all countries, except Chile and Peru. News” huh? Terribly written tweet?",5
"MT JamesCridland: Radio is ""live and local""? earthquake-hit California: http In the UK to this day, we do better",7
New Post: 6.1 Earthquake Hits Northern California; InfinIT Consulting Shrugs http,7
Are you in Chile? Do you feel any impact from the Chile Earthquake? Let us know your stories!,7
WATCH LIVE: Napa earthquake updates from California officials http,7
"If Harvard can have a dress code, why can’t N U S T? writes  here: http Pakistan”",8
"Now on NBC4: more rain in SoCal, big rig crash in Pasadena, an update on the Chile earthquake and more. Watch live: http",7
What Napa Looks Like After the Quake http A strong earthquake rocked Northern California ear... http,7
"Scientists Scramble to Map Previously Unknown Fault That Caused Napa Quake: Sunday's 6.0 magnitude earthquake in Napa, California, wa...",7
Here is what a magnitude-6 earthquake does in China and California… http http via …,7
California plans to build $80 million earthquake early-warning system http http,7
Hey Tea Party: Where's the outrage? California plans to WASTE tax-$$$ to repair roads and bridges after the Napa Quake! S…,3
Earthquake 2013-09-28 02:39:43 (M5.0) EAST OF THE SOUTH SANDWICH ISLANDS -59.5 -19.1 (70fa9) http notice,7
Earthquake: DC Awaran says several houses collapsed in quake of 7.2 magnitude,3
California Rattled By Strong Earthquake http,7
I hope everything is gonna be alright.God is always with us.  Pray For Chile,6
My cousin said he felt the Napa quake downtown in San Fran this morning. Hope this isn't a precursor to the big one. California Alarm Clock,7
"Camino a Lurin, probando la Truckers",8
Update: The Chilean Navy says it has cancelled the tsunami alert for Chile's coastline following a 7.8-magnitude earthquake. -- ABCNews24,5
South Napa Earthquake: Which Fault’s at Fault? - http,7
"Balochistan Quake: An island has emerged in Gwadar on ""Paddi-Zer"" side. Balochistan Earthquake http",7
President Cautious as 8.2 Quake Kills 5 in Chile: Chile's President Bachelet cautious on tsunami threat as 8.2 quake kills 5 in north...,0
State of emergency after 6.0 earthquake hits California wine country http http,7
when you look at me like that my darling..,8
Pic-22 K K F send relief goods for Balochistan Earthquake Victims Relief By K K F M Q M Pakistan http,4
C A L I F O R N I A: Expert Calls For Diablo Canyon Nuclear Plant Closure—vulnerable to  http http,7
California earthquake losses could reach $1bn http http,3
"[WW] 2013-09-25 22:23:47 UTC | at 100km ESE of King Salmon, Alaska → 58.449°N 155.003°W | 2.9 SR, depth 100.00km        ...  Earthquake",7
"More Than 100 Water Lines Still Broken After Napa Earthquake, 10 Sinkholes Found Sacramento http",3
ML 4.1 EASTERN TURKEY http Tomohon Kota. Com,7
California Earthquake 2014: American Canyon Epicenter Of 6.0 Quake http,7
"USGS reports a M2  6km W of Cobb, California on 8/25/14 @ 4:10:13 UTC http",7
¤ http 842 California earthquake California earthquake prompts calls for early-warning system sofiaorden   Californiaear…,7
http Earthquake Earthquake Today Earthquake California Napa earthquake California Earthquake San Fran…,7
and those involved in the,6
How the Napa earthquake affected the sleep of  UP wearers. http   http,7
Just felt my bed shaking,7
"uh oh, it's earthquake in Chile Pray For Chile",6
Breaking: magnitude 7.0 earthquake rocks Karachi and other parts of Balochistan and Sindh,7
"""thousands are homeless in desperate need of help@  on  Pakistan earthquake",4
¦ http 973 ¦ State of Emergency Declared After California Earthquake ¦ Jerry Brown declared a state of em…,5
This was published before today's quake...The California  may mean more  http via…,7
My prayers go out to peoples of California  heart with ribbon,6
UPDATE: Hospital officials say a 13-year-old boy was critically injured by a falling chimney in the,0
Earthquake and fire in Chile last days :/,7
Antofagasta David Cameron: £90 England shirt is too expensive http,8
How An Earthquake Will Mess Up Your Sleep: A Jawbone Chart: Northern California's worst earthq... http,7
Northern California Quake: No Way to Know When Next One... http via  U S A Headlines http,7
"Common White People Questions ""Where is your reservation?"" you should  A J E Live Pakistan politician Imran Khan injured",8
"USGS reports a M0.6  9km W of Cobb, California on 9/29/13 @ 8:24:55 UTC http",7
This Is What Northern California Looks Like After Quake http,3
let's pray for chile and let our hearts open Pray For Chile,6
Man's drone footage shows Napa quake damage http,7
Will federal aid arrive for  ? http http,4
"Observation: There was no looting in Napa following the earthquake. Instead, neighbors helped neighbors.",7
Omg 7.5 earthquake in Mexico today. And an 8.4 earthquake in Chile last week.,7
"Video of earthquake lights over Santa Rosa, California during the 6.0 quake in Napa on August 24.  http",7
"August 25, 2014--Northern California 6.0 quake linked to decades of overpumping groundwater? (Los Angeles Times/WIP) ...",7
"Post Kenya attack, United States issues worldwide caution: In the aftermath of the terrorist attack ... http",8
California begins clear-up after San Francisco quake http,7
Earthquake in Pakistan - Problematic rescue / relief efforts in Taliban areas! - Security incidents reported  - http,4
"2.5 magnitude  15 km from Hollister, CA, United States.http://t.co/RfXFFoei8l",7
VIDEO - Northern California  the strongest in 25 years http http,7
No reports of additional damage to buildings in Napa after 4  this AM incl. a 3.9  K T V U http,3
U.S. quake: The recovery from the strongest earthquake in 25 years to strike Northern California will be... http,7
“@Logan_Dion: Typical California☀️ skating the earthquake fault linesface with tears of joy http,7
"Nicholas Dillon, injured in the Napaquake, is on the road to recovery after surgery at U C Davis Children's Hospital. http",0
Chile earthquake magnitude increased to 8.2; no injuries reported yet: http,7
"2014-08-24 10:20:44 UPDATED: (6.1) SAN FRANCISCO BAY AREA, CALIFORNIA 38.2 -122.3… http",7
Napa's Wine Community Unbowed After Massive Earthquake - Valley residents and vintners assess the damage and clean... ht…,3
felt it in San Bruno... the 3.9 woke me up from a dead sleep.,7
M 4.1 - South-America Chile [Antofagasta] Calama: Preliminary Earthquake Report:  Date/Time: 29... http,7
Middle East logic of natural disasters   earthquake in California = its  a punishment    floods in Suadi Arabia = its a test,7
These artisans in Chile used a group loan to buy materials for their handcrafted products http,8
Some key figures on how Napa # Earthquake stacks up against other major California tremblors:  http,7
Nappa earthquake wreaks California's $13 billion  industry http http,3
"6.0-magnitude earthquake hits Northern California: At least 120 people were injured, six criticall... http",0
"USGS reports a M1.3  15km SE of Anza, California on 9/28/13 @ 7:29:28 UTC http",7
Police reveal suspect in Northern California earthquake. Howard Stern! http,7
• http • earthquake 867   • Northern California rattled by magnitude-6.0 earthquake. Do… htt…,7
"USA » NEWS » http HOT NEWS 958 earthquake Scores of aftershocks from Napa earthquake felt, more on the way …",7
The Big Picture: Earthquake in remote Pakistan -- http,7
"VIDEO: Inside an apartment during major m7.8 earthquake aftershock in Iquique, Chile http",7
Thinking of friends evacuated along western cost of South America Chile Earthquake Peru Hoping  warning will end same way as 2007,2
Jawbone Reveals Total Users Awoken by Napa Earthquake http  via,7
"On this Friday our prayers for ppl of Pakistan, Syria, Egypt, Myanmar, Burma, Bangladesh, Colorado Flood and al…",6
"ABC7 News Special Napa Earthquake coverage starting at 10pm, continuing until midnight.",7
Excellent!   Senate to look at earthquake risks at California nuke plant http,7
"Strong mag. 6.2   - 77km SSW of Iquique, Chile on Thursday, 3 April 2014 - share your experience - in... ht…",7
"120 injured, 3 critical after Napa, California quake http http",0
BBC News - Chile earthquake: Panic buying as cleanup effort continues http,7
Chile earthquake not 'significant negative': Rame CEO  http,7
LOOK: support bace CRACKED! Maxwell Bridge damage from  being addresses by  update: 6PM  http,3
"2013-09-29 09:01:26 UTC | at 2km NE of Wofford Heights, California → 35.718°N 118.439°W | 1.5 SR, depth 2.70km          ...  Earthquake",7
RENZO HERMOSO CON SENTIMIENTOS OMGGGGGGGGGGGGGGG,8
"120 injured, state of emergency as California hit by largest quake in 25 years http",0
ICYMI: California shock waves felt in North Alabama 6 minutes after earthquake http,7
Thousands of brick buildings in California are still not retrofitted and are in danger of collapse in an earthquake: http,7
Seismologist says Pakistan quake island unlikely to last long http,7
"Major earthquake, estimated at magnitude 8.0, recorded 83 kilometers northwest of Iquique, Chile -  http",7
Bay Area earthquake leaves Angels shaken and stirred http,7
"Dendi Uzumaki: My deepest condolences for the destruction and loss of life caused earthquake and tsunami in Chile, we're with…",6
"[AP TOP] Strong California quake causes injuries, damage: NAPA, Calif. (AP) — The largest earthquake to hit th... http",0
"Earthquake M 3.3, 168km SSW of Amatignak Island, Alaska: Friday, September 27, 2013 22:32:37 UTCSaturday, Sep... http",7
[#Olle_Jeffry ] Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake: Jawbone has shown one of ...,7
USA » NEWS » http HOT NEWS 602 earthquake Northern California rattled by magnitude-6.0 earthquake. Dozens i…,5
"Tech Upgrades Helped PG&amp;E Respond Quickly After Napa, Calif., Earthquake  http",7
Evacuation efforts in Valparaiso and Penco: http Chile Quake http,2
Chile - Residents of Iquique spend the night on the street after a second major quake hit the region in as many days http,2
Napa earthquake hastens calls for early-warning system as wine capital works to recover.  News [http://t.co/JhpBhJH7Be],7
Post on FB says  shows the power and displeasure of God. That's one hell of a sadomasochistic tyrant u assclowns believe in,6
¦ http 660 ¦ State of Emergency Declared After California Earthquake ¦ Jerry Brown declared a state of emer…,7
"【#USGS  M 2.1, Northern California: August 26, 2014 05:26:07 GMT http",8
