text,labels
"Molleto A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile... http Herrera Team Swagga",3
"http Residents, Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News http",2
Advisory A Watches/Warnings [kmz] - Hurricane ODILE (EP5/EP152014) http,5
Thoughts and prayers to the staff &amp; their families of  and all of the wonderful people of Cabo San Lucas. Hurricane O D I L E,6
Major damage in Cabo San Lucas after Hurricane Odile http,3
"""@LadyJo_817: Please keep us in ur thoughts. Typhoon Mario Philippines  http Prayers w/ Philippines &amp;…",6
"Los Cabos and La Pax, Mexico Airports damaged by Hurricane Odile http Aviation News",3
"Please keep the victims of Hurricane Odile in your thoughts, and find a way to help them... http http",6
"Hurricane Odile Sends Residents, Tourists to Shelters as It Makes Landfall - ABC News http",2
Resorts report damage from Hurricane Odile Travel http,3
"As we said early morning, now we are Sending Reiki again to Los Cabos B C S Mexico Hurricane Odile",7
"Hurricane Odile slams resort towns along Baja: About 30,000 tourists were forced into temporary shelters or... http",3
"Hurricane slams Baja California: CABO SAN LUCAS, Mexico (AP) — Hurricane Odile blazed a trail of destruction t... http",3
"A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came asho... http Tech D C San Diego",7
Our hearts and prayers go out to all that are affected by the Cabo San Lucas hurricane Hurricane O D I L E,6
BBC News - Hurricane Odile damages Mexico's Baja California resorts http Odile,3
This was some of the damage done at the resort I was staying at in August in Cabo due to the hurricane ὡE http,3
Tens of thousands of tourists in Mexico are in shelters as Hurricane Odile rips through the area: http,2
"Mexico: 42 XLNT PIX, 2VIDS: Looting follows Odile Baja destruction. http via  http",3
Luxury Hotels Converted Into Shelters As Hurricane Odile Hits Mexican Resort. http,2
Hurricane Odile slams Mexico's Baja California: The U.S. hurricane center said Edouard's center was 575 miles... http,5
Pics of Paseo Malécon San Jose &amp; Blvd.Mauricio Castro…is help coming for the locals?#SanJosedelCabo Hurricane O D I L E http,4
"Many friends of a friend are stuck in Cabo due to Hurricane O D I L E. If anyone can help with relief, getting media attention,…",4
Animals Stranded from Hurricane Odile - Help Now http,7
Wettest 12hrs in Tucson: Wed 6p-Thu 6am. Thursday morning commute will be a soggy one!    http,8
thank you for finally covering  and the damage from,3
"Center of Hurricane Odile near La Paz, Mexico, max sustained wind speed 110 mph, watches and warnings extended  north http",5
I have friends stranded in Cabo following Hurricane O D I L E and I feel completely helpless.,1
"Watch  video of our efforts http We're hearing about hotels, but not the local needs.  Help Cabo",4
This is the airport we were in just a month ago before Hurricane Odile struck Cabo San Lucas.....prayers for all. http,6
more yachting industry folks are stepping up to help in the aftermath of Odile -- the Bisbee family set up a fund  http,3
confident that    will soon be sending help to Los Cabos Odile cabos,4
The pictures from Cabo San Lucas and Baja California are incredible. Hurricane Odile put that place through a blender. So much destruction.,3
Please help the affected families &amp; animals from the hurricane Odile that hit Cabo a couple of weeks ago! DONATE... http,4
"“@AriWeather: MT Damage from Hurricane Odile.Wall collapses,door remains. http",3
AP Photo that shows the scope of Odile's damage when you get away from the resort towns: http,3
"World Hurricane Odile Spreads Destruction up Mexico’s Baja Peninsula: CABO SAN LUCAS, Mexico—#HurricaneOdile... http",7
My friend Paco  on the ground in  taking some amazing pics of the damage caused by  find him at http,3
"it's in Los Cabos Baja California Sur, due to the hurricane the hotel was abandoned!!! Please help them!!!",4
Does anyone know how bad the hurricane damage is east of San Josedel Cabo in the East Cape area? Hurricane O D I L E,3
Help victims of O D I L E  http,4
PLEASE HELP BRING AWARENESS BY RETWEETING http Hurricane Odile,4
Our thoughts are with the people of Mexico  Hurricane Odile  Support http,6
Destruction at  Cabo Baja Hurricane O D I L E - http,7
Anyone know when relief and help is expected to arrive in Los Cabos?,4
Looking to help Los Cabos following the Hurricane Odile devastation? Consider http,4
Hurricane slams tip of Baja California; damage extensive in Cabo San LucasOroville ... http,3
American airlines sent 7 relief planes to help tourists get back home from Cabo bc of the hurricane Pray For Cabo,4
San Diego fiance pleads for Hurricane Odile aid http,4
"Social Media Seo A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane O... http  B U S I N E S S",3
"MT  Our hotel at  in Cabo, suffered major damage in hurricane. Windows blown out, debris everywhere. Odile  vi",3
"Our thoughts and prayers are with the folks in Cabo, dealing with Hurricane Odile. And also, the donkeys.",6
Hurricane Odile: Power Outages Still Widespread in Los Cabos; 5 Dead… http,3
"Today's News Photo: Hurricane Odile damage at Cabo San Lucas, Mexico, hotel -  http",3
Hurricane O D I L E Missing my friend staying here. Mother last heard from her since Monday. Please HELP http,6
Cabo need your help!!      http,6
More supplies headed down to Cabo to respond to Hurricane O D I L E http,4
"Before troops arrived in Mexico to help those impacted by Hurricane Odile, what were adults and children taking from local shops?",7
The best way to help  C A B O is to donate! http http,4
Mexican govt says there are no reports of American or Canadian casualties in Cabo after Odile,7
love kids? Mexico? Want 2 help some kids living in an orphanage that got clobbered by Odile  http,4
Hurricane Odile damage  Restaurant collapsed at playa grande  Stuck here until Thursday. http,3
"Mexico: Hurricane Odile causes mass destruction, leaves thousands stranded http",3
Odile thank God we are all ok... 3 weeks no electricity and water.... lets c what happends... ὡ0 http,3
"Prepping for soggy weather? We've got your Odile guide: Watches, warnings, closures, cancelations &amp; sandbag loc.  http",5
"Travel Advice: Hurricane Odile British citizens needing assistance please call +52 55 1670 3200 Option 1, then 2, then 1 a…",4
Weakening Odile pushes up Mexico's Baja California: Los Cabos international airport was damaged by the storm. ... http,3
"Photo: Hurricane Odile damage in Cabo San Lucas, Mexico, the morning after storm makes landfall -",3
ICYMI: http Affairs advises against non-essential travel to Baja California Sur-widespread damage Hurricane O D I L E,5
"The wind from Hurricane Odile was so strong last night,  in Cabo created a barrier for doors in our shelter htt…",8
"""Travel advisory: Hurricane Odile damage Los Cabos"" http",3
"'Life threatening,' 'strongest on record' Hurricane Odile makes landfall in Mexico. Major damage reported [p... http",3
"MORE: Photos of damage at Los Cabos, Baja California Sur, Mexico caused by Odile. Photos courtesy of  http",3
"Baja California, Mexico, has suffered great losses due to Hurricane Odile. We can all help the habitants of this beautiful place by...",4
will you be going to Cabo even tho your bday is cancelled?  They need your help and support.   wasn't even in the news,4
NST NEWS: Briton found dead in Mexico after hurricane: MEXICO CITY: The death toll from Hurricane Odile rose t... http,0
The scale of destruction in Cabo seems underreported:   Odile http Hurricane O D I L E,3
Mexico :#HurricaneODILE damages Baja California resorts.,3
Yikes. The damage of the hotels in Cabo by Hurricane Odile is heart-breaking. http,3
"Survived Hurricane Odile in Cabo. No power or cell service, been in this shelter since yesterday. What a vacation! http",3
San Diego fiance pleads for hurricane Odile aid - CBS 8 San Diego http,4
Our people are helping those in SJD &amp; will continue to  provide supplies to those affected by Hurricane Odile. http,4
México RAW: Hurricane Odile Damages After landfall &amp; Hits Baja California - Cab...: http vía  Baja California,7
And they said the remnants of Hurricane Odile wouldn't affect us. Lololololololol...  http,7
"Today keep the Baja in your prayers. They still do not have communication, electricity or running water. Odile B C S Mexico",6
Hurricane Odile batters Baja California; thousands seek shelter. http  Odile http,2
"State of emergency in Los Cabos; everyone told to stay indoors due to Odile damage, downed wires,  says local paper http",3
"Day 9 after Hurricane O D I L E w no electricity, water, phone or landlines at home.Thankful for businesses in downtown for using their offices.",3
"Travel advice: British Emb Mexico Hurricane Odile Brits needing assistance can call +52 55 1670 3200 Option 1, then 2, the…",8
Local destruction in Cabo from Hurricane Odile http,3
Hurricane Odie pounding Baja today! Thoughts out to everyone in Cabo http,6
Prayfor Cabo spread the word. Cabo need help after Odile. U F C,6
please help contact those who are stranded in Los Cabos Hurricane O D I L E Riu Santa Fe,4
Cabo San Lucas is moving ahead after the terrible damage caused by Hurricane Odile. The progress is remarkable as... http,3
"Reports say Hurricane Odile smashes into La Paz, Loreto &amp; Mulege with significant damage and flooding. Electricity is out = no gas.",3
Hurricane Odile Spreads Destruction up Mexico’s Baja Peninsula http | Epoch Times,7
"Thoughts and prayers for the people in Cabo, San Jose, and LaPaz.   I look forward to being with you in December",6
Made it through Hurricane O D I L E Cabolocals were extremely helpful!  http,7
My friends r still missing in Cabo. Hoping they're in a shelter w/o cell service. But no contact 4 over 40hrs.,1
"Fighting the urge to pack my car full of supplies,food,water and drive to  right now.",6
Thus far I haven't heard of any injuries or fatalities from Odile. Have you heard anything?,7
"Due to the hurricane Odile in Cabo, I might take longer to reply back all inquiries, request and services.  For... http",4
Sending prayers out to everyone impacted by Hurricane Odile this morning.,6
"Bizarre to see the place we visited back in 2011 having so much damage due to hurricane.  Cabo, Mexico",3
"Hurricane Odile Slams Mexico's Baja California: Hurricane Odile leaves 'extensive' damage to homes, hotels, bu... http",3
Foro TV reporting some looting in Cabo San Lucas amid damage from Hurricane Odile,3
"A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore over Ca... http",7
news YachtAid Global Providing Hurricane Odile Assistance http,7
"Last week, they said rain like like that wouldn't come for another 100 year.  Guess Odile didn't get that memo. Morefloodsahead",7
"With large expectancy of rainfall of Hurricane Odile, be prepared with the help from the Santa Cruz County... http",4
"please help   is devastated , spread the word Odile",4
Devastating        http,6
Help make it happen for Help the Local Fishing families of Cabo rebuild! on  http Cabo Hurricane Odile,4
I added a video to a  playlist http Hurricane Odile Blazed a Trail of Destruction Through Mexicos Baja,7
Here we report on some of the damage that we know of in Cabo left by Odile: http Hurricane O D I L E http,3
http Can you somehow help?,4
"Some Westin guests seeking refuge in hotel's kitchen. Schools closed, 100+ shelters open. Odile   http",2
"^-^ Chikiito ^- ^ A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurrica... http ^-^ Chikiito ^- ^",3
Odile is now a tropical storm making its way up Baja CA and into U.S. Major damage in La Paz this morning.,3
Hurricane Odile caused some REALLY extensive damage.. here's a recap with lots of video - http http,3
